timestamp,fallo,temperatura
1552527600,0,0.327712393707254
1552533300,0,0.150493233556412
1552533600,0,0.150493233556412
1552533900,0,0.251140081890827
1552534200,0,0.251140081890827
1552534500,0,0.301463506058034
1552534800,0,0.301463506058034
1552535100,0,0.301463506058034
1552535400,0,0.301463506058034
1552535700,0,0.301463506058034
1552536000,0,0.301463506058034
1552536300,0,0.301463506058034
1552536600,0,0.301463506058034
1552536900,0,0.301463506058034
1552537200,0,0.301463506058034
1552539000,0,0.301463506058034
1552539900,0,0.301463506058034
1552540200,0,0.301463506058034
1552540500,0,0.301463506058034
1552540800,0,0.301463506058034
1552541100,0,0.301463506058034
1552541400,0,0.301463506058034
1552541700,0,0.301463506058034
1552542000,0,0.301463506058034
1552542300,0,0.301463506058034
1552542600,0,0.301463506058034
1552542900,0,0.301463506058034
1552543200,0,0.301463506058034
1552543500,0,0.301463506058034
1552543800,0,0.301463506058034
1552548600,0,0.474684404132744
1552548900,0,0.474684404132744
1552549200,0,0.347246861177686
1552549500,0,0.347246861177686
1552549800,0,0.432205223147725
1552550100,0,0.432205223147725
1552550400,0,0.432205223147725
1552551900,0,0.432205223147725
1552554900,0,0.219809318222632
1552555200,0,0.219809318222632
1552562700,0,0.134850956252593
1552563000,0,0.134850956252593
1552569300,0,-0.337844458546687
1552569600,0,-0.337844458546687
1552569900,0,-0.337844458546687
1552573800,0,-0.337844458546687
1552574100,0,-0.430851121030547
1552574400,0,-0.384347789788615
1552574700,0,-0.384347789788615
1552575600,0,-0.384347789788615
1552575900,0,-0.384347789788615
1552576200,0,-0.384347789788615
1552576500,0,-0.384347789788615
1552577100,0,-0.384347789788615
1552577400,0,-0.384347789788615
1552577700,0,-0.384347789788615
1552580700,0,-0.384347789788615
1552581000,0,-0.384347789788615
1552581300,0,-0.384347789788615
1552581600,0,-0.384347789788615
1552581900,0,-0.384347789788615
1552582200,0,-0.384347789788615
1552582500,0,-0.384347789788615
1552582800,0,-0.384347789788615
1552583100,0,-0.384347789788615
1552583400,0,-0.384347789788615
1552583700,0,-0.384347789788615
1552584000,0,-0.384347789788615
1552584300,0,-0.384347789788615
1552584600,0,-0.384347789788615
1552584900,0,-0.384347789788615
1552585200,0,-0.105327802337031
1552585500,0,-0.105327802337031
1552585800,0,-0.105327802337031
1552586100,0,-0.105327802337031
1552586400,0,-0.0588244710950998
1552587000,0,-0.0588244710950998
1552587300,0,-0.0588244710950998
1552587600,0,-0.0588244710950998
1552587900,0,-0.0123211398531681
1552590900,0,0.0970057623303885
1552591200,0,0.0970057623303885
1552591500,0,0.0970057623303885
1552591800,0,0.0970057623303885
1552592100,0,0.0970057623303885
1552592400,0,0.0970057623303885
1552592700,0,0.0970057623303885
1552593000,0,0.0970057623303885
1552593300,0,0.0970057623303885
1552593900,0,0.0970057623303885
1552594200,0,0.0970057623303885
1552595100,0,0.0970057623303885
1552595400,0,0.0970057623303885
1552595700,0,0.0970057623303885
1552596000,0,0.0970057623303885
1552596300,0,0.0970057623303885
1552596600,0,0.0970057623303885
1552596900,0,0.0970057623303885
1552601100,0,0.0970057623303885
1552601400,0,-0.541560862416025
1552601700,0,-0.541560862416025
1552602000,0,-0.541560862416025
1552602600,0,-0.605417524890667
1552602900,0,-0.605417524890667
1552603200,0,-0.605417524890667
1552603500,0,-0.605417524890667
1552603800,0,-0.605417524890667
1552604100,0,-0.605417524890667
1552604400,0,-0.605417524890667
1552604700,0,-0.605417524890667
1552605000,0,-0.605417524890667
1552605300,0,-0.605417524890667
1552605900,0,-0.605417524890667
1552606200,0,-0.605417524890667
1552606500,0,-0.605417524890667
1552606800,0,-0.605417524890667
1552607100,0,-0.605417524890667
1552607400,0,-0.605417524890667
1552607700,0,-0.605417524890667
1552608000,0,-0.605417524890667
1552608300,0,-0.605417524890667
1552608600,0,-0.605417524890667
1552612500,0,-0.605417524890667
1552612800,0,-0.605417524890667
1552613100,0,-0.605417524890667
1552613700,0,-0.605417524890667
1552614000,0,-0.605417524890667
1552616400,0,-0.605417524890667
1552616700,0,-0.605417524890667
1552617300,0,-0.605417524890667
1552617900,0,-0.605417524890667
1552618200,0,-0.605417524890667
1552618500,0,-0.605417524890667
1552619400,0,-0.605417524890667
1552619700,0,-0.605417524890667
1552620000,0,-0.605417524890667
1552620300,0,-0.605417524890667
1552620900,0,-0.605417524890667
1552621200,0,-0.605417524890667
1552621500,0,-0.605417524890667
1552622400,0,-0.605417524890667
1552622700,0,-0.605417524890667
1552623300,0,-0.605417524890667
1552623600,0,-0.605417524890667
1552623900,0,-0.605417524890667
1552624200,0,-0.605417524890667
1552626000,0,-0.302417583948447
1552626300,0,-0.302417583948447
1552626600,0,-0.302417583948447
1552626900,0,-0.302417583948447
1552627200,0,-0.302417583948447
1552627500,0,-0.302417583948447
1552627800,0,-0.302417583948447
1552628100,0,-0.302417583948447
1552628400,0,-0.302417583948447
1552628700,0,-0.302417583948447
1552629000,0,-0.302417583948447
1552629300,0,-0.302417583948447
1552629600,0,-0.302417583948447
1552631400,0,-0.302417583948447
1552631700,0,-0.302417583948447
1552632000,0,-0.302417583948447
1552632300,0,-0.302417583948447
1552632600,0,-0.302417583948447
1552632900,0,-0.302417583948447
1552633200,0,-0.302417583948447
1552633800,0,-0.302417583948447
1552634100,0,-0.302417583948447
1552634400,0,-0.302417583948447
1552634700,0,-0.302417583948447
1552635000,0,-0.302417583948447
1552635300,0,-0.302417583948447
1552635600,0,-0.302417583948447
1552637100,0,-0.302417583948447
1552637400,0,-0.302417583948447
1552637700,0,-0.302417583948447
1552638000,0,-0.302417583948447
1552638300,0,-0.302417583948447
1552638600,0,-0.302417583948447
1552638900,0,-0.302417583948447
1552639200,0,-0.302417583948447
1552639500,0,-0.302417583948447
1552639800,0,-0.302417583948447
1552640100,0,-0.302417583948447
1552641000,0,-0.302417583948447
1552641300,0,-0.302417583948447
1552641600,0,-0.302417583948447
1552641900,0,-0.302417583948447
1552642200,0,-0.302417583948447
1552642500,0,-0.302417583948447
1552642800,0,-0.302417583948447
1552643100,0,-0.302417583948447
1552643700,0,-0.302417583948447
1552644000,0,-0.302417583948447
1552644300,0,-0.302417583948447
1552644600,0,-0.302417583948447
1552965600,0,0.173015039630546
1552965900,0,1.09153672661176
1552966200,0,1.09153672661176
1552966500,0,1.09153672661176
1552966800,0,1.15277150574384
1552967100,0,1.15277150574384
1552967400,0,1.15277150574384
1552967700,0,1.15277150574384
1552968000,0,1.15277150574384
1552969500,0,0.969067168347597
1552970100,0,1.03030194747967
1552970400,0,1.09153672661176
1552970700,0,1.09153672661176
1552971000,0,1.15277150574384
1552971300,0,1.15277150574384
1552972200,0,1.03030194747967
1552972500,0,1.09153672661176
1552972800,0,1.09153672661176
1552973100,0,1.15277150574384
1552973400,0,1.15277150574384
1552973700,0,1.15277150574384
1552974000,0,1.15277150574384
1552974300,0,1.15277150574384
1552974600,0,1.15277150574384
1552974900,0,1.15277150574384
1552975200,0,1.15277150574384
1552975500,0,1.15277150574384
1552975800,0,1.15277150574384
1552976100,0,1.15277150574384
1552976400,0,1.15277150574384
1552976700,0,1.15277150574384
1552977000,0,1.15277150574384
1552977300,0,1.15277150574384
1552980900,0,-0.162252749343232
1552981200,0,-0.162252749343232
1552981500,0,-0.125170618556684
1552981800,0,-0.125170618556684
1552982100,0,-0.125170618556684
1552982400,0,-0.0880884877701374
1552982700,0,-0.0880884877701374
1552983000,0,-0.0880884877701374
1552983300,0,-0.0880884877701374
1552983600,0,-0.0510063569835903
1552983900,0,-0.0510063569835903
1552984200,0,-0.0139242261970458
1552985400,0,-0.0880884877701374
1552985700,0,-0.0510063569835903
1552986000,0,-0.0510063569835903
1552986300,0,-0.0139242261970458
1552986600,0,-0.0139242261970458
1552986900,0,-0.0139242261970458
1552987200,0,-0.0139242261970458
1552987500,0,-0.0139242261970458
1552987800,0,-0.0139242261970458
1552988100,0,0.0231579045895013
1552988400,0,0.0231579045895013
1552988700,0,0.0231579045895013
1552989000,0,0.0231579045895013
1552989900,0,-0.0139242261970458
1552990200,0,-0.0139242261970458
1552990500,0,0.0231579045895013
1552990800,0,0.0231579045895013
1552991100,0,0.0231579045895013
1552991400,0,0.0231579045895013
1552991700,0,0.0231579045895013
1552992000,0,0.0231579045895013
1552992300,0,0.0602400353760484
1552992600,0,0.0602400353760484
1552992900,0,0.0602400353760484
1552993200,0,0.0602400353760484
1552993500,0,0.0602400353760484
1552994400,0,0.0231579045895013
1552994700,0,0.0231579045895013
1552995000,0,0.0231579045895013
1552995300,0,0.0602400353760484
1552995600,0,0.0602400353760484
1552995900,0,0.0602400353760484
1552996200,0,0.0602400353760484
1552996500,0,0.0602400353760484
1552996800,0,0.0602400353760484
1552998000,0,0.0602400353760484
1553001900,0,-0.125170618556684
1553002200,0,-0.0880884877701374
1553004600,0,-0.0235352973546225
1553004900,0,0.0233924427424602
1553005200,0,0.0703201828395397
1553005500,0,0.117247922936622
1553005800,0,0.164175663033705
1553006100,0,0.164175663033705
1553006400,0,0.211103403130788
1553006700,0,0.211103403130788
1553007000,0,0.258031143227871
1553007300,0,0.258031143227871
1553007600,0,0.30495888332495
1553007900,0,0.30495888332495
1553008200,0,0.30495888332495
1553009100,0,0.211103403130788
1553009400,0,0.258031143227871
1553009700,0,0.30495888332495
1553010000,0,0.30495888332495
1553010300,0,0.351886623422033
1553010600,0,0.351886623422033
1553010900,0,0.351886623422033
1553011500,0,0.30495888332495
1553011800,0,0.351886623422033
1553012100,0,0.351886623422033
1553012400,0,0.398814363519116
1553013000,0,0.351886623422033
1553013300,0,0.351886623422033
1553013600,0,0.398814363519116
1553014500,0,0.30495888332495
1553014800,0,0.351886623422033
1553015700,0,0.351886623422033
1553016000,0,0.351886623422033
1553016300,0,0.351886623422033
1553016600,0,0.398814363519116
1553017200,0,0.351886623422033
1553017500,0,0.351886623422033
1553017800,0,0.398814363519116
1553018100,0,0.398814363519116
1553018400,0,0.445742103616198
1553018700,0,0.445742103616198
1553019000,0,0.445742103616198
1553019900,0,0.211103403130788
1553020200,0,0.258031143227871
1553020500,0,0.30495888332495
1553020800,0,0.30495888332495
1553021400,0,0.351886623422033
1553021700,0,0.351886623422033
1553022000,0,0.351886623422033
1553022300,0,0.398814363519116
1553022600,0,0.398814363519116
1553022900,0,0.398814363519116
1553023200,0,0.445742103616198
1553023500,0,0.445742103616198
1553023800,0,0.445742103616198
1553024100,0,0.445742103616198
1553026200,0,0.603404051061275
1553026500,0,0.603404051061275
1553027100,0,0.553080626894067
1553027400,0,0.553080626894067
1553027700,0,0.603404051061275
1553028000,0,0.603404051061275
1553028300,0,0.603404051061275
1553028600,0,0.603404051061275
1553028900,0,0.603404051061275
1553030100,0,0.50275720272686
1553030400,0,0.50275720272686
1553031000,0,0.50275720272686
1553031300,0,0.50275720272686
1553031600,0,0.50275720272686
1553031900,0,0.50275720272686
1553032200,0,0.50275720272686
1553032500,0,0.50275720272686
1553032800,0,0.50275720272686
1553034300,0,0.402110354392445
1553034600,0,0.402110354392445
1553034900,0,0.402110354392445
1553035200,0,0.452433778559653
1553035500,0,0.452433778559653
1553035800,0,0.452433778559653
1553036100,0,0.452433778559653
1553036400,0,0.452433778559653
1553036700,0,0.452433778559653
1553037000,0,0.452433778559653
1553037300,0,0.452433778559653
1553037600,0,0.452433778559653
1553037900,0,0.452433778559653
1553038200,0,0.452433778559653
1553038500,0,0.452433778559653
1553038800,0,0.452433778559653
1553039100,0,0.452433778559653
1553039400,0,0.452433778559653
1553039700,0,0.452433778559653
1553040000,0,0.452433778559653
1553040300,0,0.452433778559653
1553040600,0,0.452433778559653
1553040900,0,0.452433778559653
1553041200,0,0.452433778559653
1553041500,0,0.452433778559653
1553041800,0,0.452433778559653
1553042100,0,0.452433778559653
1553042400,0,0.452433778559653
1553042700,0,0.452433778559653
1553043000,0,0.452433778559653
1553043300,0,0.452433778559653
1553043600,0,0.452433778559653
1553043900,0,0.452433778559653
1553044200,0,0.452433778559653
1553044500,0,0.452433778559653
1553044800,0,0.452433778559653
1553045100,0,0.452433778559653
1553045400,0,0.452433778559653
1553045700,0,0.452433778559653
1553046000,0,0.452433778559653
1553046300,0,0.452433778559653
1553046600,0,0.452433778559653
1553046900,0,0.452433778559653
1553047200,0,0.452433778559653
1553047500,0,0.452433778559653
1553047800,0,0.452433778559653
1553048100,0,0.452433778559653
1553048400,0,0.452433778559653
1553048700,0,0.452433778559653
1553049000,0,0.452433778559653
1553049300,0,0.452433778559653
1553049600,0,0.452433778559653
1553049900,0,0.452433778559653
1553050200,0,0.452433778559653
1553050500,0,0.452433778559653
1553050800,0,0.452433778559653
1553051100,0,0.452433778559653
1553051400,0,0.452433778559653
1553051700,0,0.452433778559653
1553052000,0,0.452433778559653
1553052300,0,0.452433778559653
1553052600,0,0.452433778559653
1553052900,0,0.452433778559653
1553053200,0,0.452433778559653
1553053500,0,0.452433778559653
1553053800,0,0.452433778559653
1553054100,0,0.452433778559653
1553054400,0,0.452433778559653
1553054700,0,0.452433778559653
1553055000,0,0.452433778559653
1553055300,0,0.452433778559653
1553055600,0,0.452433778559653
1553055900,0,0.452433778559653
1553056200,0,0.452433778559653
1553056500,0,0.452433778559653
1553056800,0,0.452433778559653
1553057100,0,0.452433778559653
1553057400,0,0.452433778559653
1553057700,0,0.452433778559653
1553058000,0,0.452433778559653
1553058300,0,0.452433778559653
1553058600,0,0.452433778559653
1553058900,0,0.452433778559653
1553059200,0,0.452433778559653
1553059500,0,0.452433778559653
1553059800,0,0.452433778559653
1553060100,0,0.452433778559653
1553060400,0,0.452433778559653
1553060700,0,0.452433778559653
1553061000,0,0.452433778559653
1553061300,0,0.452433778559653
1553061600,0,0.452433778559653
1553061900,0,0.452433778559653
1553062200,0,0.452433778559653
1553062500,0,0.452433778559653
1553062800,0,0.452433778559653
1553063100,0,0.452433778559653
1553063400,0,0.452433778559653
1553063700,0,0.452433778559653
1553064000,0,0.452433778559653
1553064300,0,0.452433778559653
1553064600,0,0.452433778559653
1553064900,0,0.452433778559653
1553065200,0,0.452433778559653
1553065500,0,0.452433778559653
1553065800,0,0.452433778559653
1553066100,0,0.452433778559653
1553066400,0,0.452433778559653
1553066700,0,0.452433778559653
1553067000,0,0.452433778559653
1553067300,0,0.452433778559653
1553067600,0,0.452433778559653
1553067900,0,0.452433778559653
1553068200,0,0.452433778559653
1553068500,0,0.452433778559653
1553068800,0,0.452433778559653
1553069100,0,0.452433778559653
1553069400,0,0.452433778559653
1553069700,0,0.452433778559653
1553070000,0,0.452433778559653
1553070300,0,0.452433778559653
1553070600,0,0.452433778559653
1553070900,0,0.452433778559653
1553071200,0,0.452433778559653
1553071500,0,0.452433778559653
1553071800,0,0.452433778559653
1553072100,0,0.452433778559653
1553072400,0,0.452433778559653
1553072700,0,0.452433778559653
1553073000,0,0.452433778559653
1553073300,0,0.452433778559653
1553073600,0,0.452433778559653
1553073900,0,0.452433778559653
1553074200,0,0.452433778559653
1553074500,0,0.452433778559653
1553074800,0,0.452433778559653
1553075100,0,0.452433778559653
1553075400,0,0.452433778559653
1553075700,0,0.452433778559653
1553076000,0,0.452433778559653
1553076300,0,0.452433778559653
1553076600,0,0.452433778559653
1553076900,0,0.452433778559653
1553077200,0,0.452433778559653
1553077800,0,0.200816657723619
1553078100,0,0.200816657723619
1553078700,0,0.200816657723619
1553079000,0,0.200816657723619
1553079300,0,0.200816657723619
1553079600,0,0.200816657723619
1553079900,0,0.200816657723619
1553080200,0,0.200816657723619
1553080500,0,0.200816657723619
1553080800,0,0.200816657723619
1553081100,0,0.200816657723619
1553081400,0,0.200816657723619
1553081700,0,0.200816657723619
1553082000,0,0.200816657723619
1553082300,0,0.200816657723619
1553082600,0,0.200816657723619
1553082900,0,0.200816657723619
1553085600,0,0.177949374796973
1553088900,0,0.126356727984015
1553089800,0,0.0747640811710567
1553091300,0,0.177949374796973
1553091600,0,0.177949374796973
1553091900,0,0.281134668422888
1553092200,0,0.281134668422888
1553092500,0,0.332727315235843
1553092800,0,0.384319962048801
1553093100,0,0.384319962048801
1553093700,0,0.384319962048801
1553094000,0,0.435912608861759
1553094300,0,0.435912608861759
1553094600,0,0.487505255674717
1553095200,0,0.539097902487675
1553097900,0,0.384319962048801
1553098200,0,0.435912608861759
1553098500,0,0.435912608861759
1553098800,0,0.435912608861759
1553099100,0,0.435912608861759
1553101200,0,0.487505255674717
1553101800,0,0.487505255674717
1553102100,0,0.539097902487675
1553102400,0,0.539097902487675
1553103000,0,0.590690549300629
1553103300,0,0.590690549300629
1553103600,0,0.642283196113587
1553105700,0,0.435912608861759
1553106000,0,0.487505255674717
1553106300,0,0.539097902487675
1553106600,0,0.539097902487675
1553107500,0,0.435912608861759
1553108100,0,0.487505255674717
1553108700,0,0.539097902487675
1553109000,0,0.539097902487675
1553109600,0,0.539097902487675
1553109900,0,0.590690549300629
1553110500,0,0.539097902487675
1553110800,0,0.590690549300629
1553111100,0,0.590690549300629
1553114100,0,0.0468464250901635
1553114400,0,0.123535630014601
1553114700,0,0.16188023247682
1553115000,0,0.16188023247682
1553115300,0,0.200224834939038
1553115900,0,0.238569437401254
1553116200,0,0.238569437401254
1553116500,0,0.238569437401254
1553116800,0,0.238569437401254
1553117100,0,0.276914039863473
1553118600,0,0.16188023247682
1553118900,0,0.200224834939038
1553119200,0,0.238569437401254
1553119500,0,0.276914039863473
1553119800,0,0.315258642325692
1553120100,0,0.315258642325692
1553120400,0,0.353603244787911
1553120700,0,0.391947847250129
1553121000,0,0.430292449712345
1553121300,0,0.430292449712345
1553121600,0,0.430292449712345
1553121900,0,0.468637052174564
1553122200,0,0.468637052174564
1553122500,0,0.506981654636783
1553122800,0,0.506981654636783
1553123100,0,0.545326257099001
1553123400,0,0.545326257099001
1553123700,0,0.58367085956122
1553124000,0,0.58367085956122
1553124300,0,0.58367085956122
1553124600,0,0.58367085956122
1553124900,0,0.622015462023436
1553129100,0,0.160862424805031
1553129400,0,0.224719087279673
1553129700,0,0.160862424805031
1553130000,0,0.224719087279673
1553130300,0,0.224719087279673
1553130600,0,0.224719087279673
1553130900,0,0.224719087279673
1553131200,0,0.224719087279673
1553131500,0,0.224719087279673
1553131800,0,0.224719087279673
1553132100,0,0.224719087279673
1553132400,0,0.224719087279673
1553132700,0,0.224719087279673
1553133000,0,0.224719087279673
1553133300,0,0.224719087279673
1553133600,0,0.224719087279673
1553133900,0,0.224719087279673
1553134500,0,0.160862424805031
1553134800,0,0.160862424805031
1553135100,0,0.160862424805031
1553135400,0,0.160862424805031
1553135700,0,0.160862424805031
1553136000,0,0.160862424805031
1553136300,0,0.160862424805031
1553136600,0,0.160862424805031
1553136900,0,0.160862424805031
1553137200,0,0.160862424805031
1553137500,0,0.160862424805031
1553137800,0,0.160862424805031
1553138100,0,0.160862424805031
1553138400,0,0.160862424805031
1553138700,0,0.160862424805031
1553139000,0,0.160862424805031
1553139300,0,0.160862424805031
1553140200,0,0.0970057623303885
1553140800,0,0.0970057623303885
1553141100,0,0.160862424805031
1553141400,0,0.160862424805031
1553141700,0,0.160862424805031
1553142000,0,0.160862424805031
1553142300,0,0.160862424805031
1553142600,0,0.160862424805031
1553142900,0,0.160862424805031
1553143200,0,0.160862424805031
1553143500,0,0.224719087279673
1553143800,0,0.224719087279673
1553144100,0,0.224719087279673
1553144700,0,0.224719087279673
1553145000,0,0.224719087279673
1553145300,0,0.224719087279673
1553150100,0,0.0740491862391488
1553150400,0,0.0740491862391488
1553151000,0,0.0740491862391488
1553151300,0,0.0740491862391488
1553151600,0,0.0894083442661818
1553151900,0,0.0894083442661818
1553152200,0,0.0894083442661818
1553152500,0,0.0894083442661818
1553152800,0,0.0894083442661818
1553153700,0,0.0740491862391488
1553154900,0,0.058690028212117
1553155200,0,0.0740491862391488
1553155500,0,0.0740491862391488
1553155800,0,0.0740491862391488
1553156100,0,0.0740491862391488
1553156400,0,0.0740491862391488
1553156700,0,0.0894083442661818
1553157000,0,0.0894083442661818
1553157300,0,0.0894083442661818
1553157600,0,0.0894083442661818
1553157900,0,0.0894083442661818
1553158200,0,0.0894083442661818
1553158800,0,0.0740491862391488
1553159700,0,0.0740491862391488
1553160000,0,0.0740491862391488
1553160300,0,0.0740491862391488
1553160600,0,0.0740491862391488
1553160900,0,0.0740491862391488
1553161200,0,0.0894083442661818
1553161500,0,0.0894083442661818
1553161800,0,0.0894083442661818
1553162100,0,0.0894083442661818
1553162400,0,0.0894083442661818
1553162700,0,0.0894083442661818
1553163900,0,0.058690028212117
1553165100,0,0.058690028212117
1553165400,0,0.058690028212117
1553165700,0,0.0740491862391488
1553166000,0,0.0740491862391488
1553166300,0,0.0740491862391488
1553166600,0,0.0740491862391488
1553166900,0,0.0740491862391488
1553167800,0,0.058690028212117
1553169000,0,0.058690028212117
1553169300,0,0.058690028212117
1553169600,0,0.058690028212117
1553169900,0,0.058690028212117
1553170200,0,0.058690028212117
1553170500,0,0.058690028212117
1553170800,0,0.058690028212117
1553171100,0,0.058690028212117
1553171400,0,0.058690028212117
1553171700,0,0.058690028212117
1553172000,0,0.058690028212117
1553172300,0,0.058690028212117
1553176200,0,0.262288499207651
1553176500,0,0.30476768019267
1553176800,0,0.347246861177686
1553177100,0,0.30476768019267
1553177700,0,0.30476768019267
1553178000,0,0.389726042162706
1553178300,0,0.389726042162706
1553178600,0,0.389726042162706
1553179800,0,0.389726042162706
1553180100,0,0.432205223147725
1553180400,0,0.474684404132744
1553180700,0,0.474684404132744
1553181000,0,0.474684404132744
1553181300,0,0.517163585117763
1553182200,0,0.432205223147725
1553182500,0,0.474684404132744
1553183100,0,0.517163585117763
1553183700,0,0.432205223147725
1553184600,0,0.517163585117763
1553184900,0,0.559642766102779
1553185200,0,0.559642766102779
1553185500,0,0.602121947087799
1553186700,0,0.474684404132744
1553187600,0,0.517163585117763
1553187900,0,0.559642766102779
1553188200,0,0.559642766102779
1553188500,0,0.602121947087799
1553188800,0,0.602121947087799
1553189100,0,0.644601128072818
1553189400,0,0.644601128072818
1553189700,0,0.644601128072818
1553190900,0,0.602121947087799
1553191200,0,0.644601128072818
1553191500,0,0.644601128072818
1553191800,0,0.644601128072818
1553192100,0,0.644601128072818
1553192400,0,0.687080309057837
1553192700,0,0.687080309057837
1553193000,0,0.687080309057837
1553196600,0,0.246435141067707
1553196900,0,0.287073767387482
1553197200,0,0.287073767387482
1553197800,0,0.287073767387482
1553198100,0,0.287073767387482
1553198400,0,0.327712393707254
1553198700,0,0.327712393707254
1553199000,0,0.327712393707254
1553199300,0,0.327712393707254
1553199600,0,0.327712393707254
1553199900,0,0.327712393707254
1553200200,0,0.327712393707254
1553201100,0,0.205796514747933
1553201400,0,0.205796514747933
1553201700,0,0.246435141067707
1553202300,0,0.205796514747933
1553202600,0,0.205796514747933
1553202900,0,0.205796514747933
1553203200,0,0.205796514747933
1553203500,0,0.205796514747933
1553203800,0,0.205796514747933
1553204100,0,0.205796514747933
1553204400,0,0.205796514747933
1553204700,0,0.205796514747933
1553205000,0,0.205796514747933
1553205300,0,0.165157888428158
1553205600,0,0.165157888428158
1553206800,0,0.0838806357886113
1553207100,0,0.0838806357886113
1553207400,0,0.0838806357886113
1553207700,0,0.0838806357886113
1553208300,0,0.0838806357886113
1553208600,0,0.0838806357886113
1553208900,0,0.0838806357886113
1553209200,0,0.0838806357886113
1553209500,0,0.0838806357886113
1553209800,0,0.0838806357886113
1553210100,0,0.0838806357886113
1553210400,0,0.0838806357886113
1553210700,0,0.0838806357886113
1553211000,0,0.0838806357886113
1553215500,1,-0.151447311446825
1553215800,1,-0.151447311446825
1553216100,1,-0.101123887279621
1553216400,1,-0.101123887279621
1553216700,1,-0.050800463112414
1553217000,1,-0.050800463112414
1553217300,1,-0.050800463112414
1553217600,1,-0.050800463112414
1553217900,1,-0.050800463112414
1553219400,1,-0.201770735614033
1553220000,1,-0.151447311446825
1553220300,1,-0.151447311446825
1553220600,1,-0.101123887279621
1553220900,1,-0.101123887279621
1553221200,1,-0.101123887279621
1553221500,1,-0.101123887279621
1553221800,1,-0.101123887279621
1553222100,1,-0.101123887279621
1553223300,1,-0.151447311446825
1553223600,1,-0.151447311446825
1553223900,1,-0.151447311446825
1553224200,1,-0.151447311446825
1553224800,1,-0.151447311446825
1553225100,1,-0.151447311446825
1553225400,1,-0.151447311446825
1553225700,1,-0.101123887279621
1553226000,1,-0.101123887279621
1553226900,1,-0.25209415978124
1553227200,1,-0.201770735614033
1553227500,1,-0.201770735614033
1553227800,1,-0.151447311446825
1553228100,1,-0.151447311446825
1553228400,1,-0.151447311446825
1553228700,1,-0.151447311446825
1553229000,1,-0.151447311446825
1553229300,1,-0.151447311446825
1553229600,1,-0.151447311446825
1553229900,1,-0.151447311446825
1553231700,1,-0.352741008115655
1553232000,1,-0.302417583948447
1553232600,1,-0.302417583948447
1553232900,1,-0.25209415978124
1553233200,1,-0.25209415978124
1553234400,1,-0.302417583948447
1553234700,1,-0.25209415978124
1553235000,1,-0.25209415978124
1553235300,1,-0.25209415978124
1553235600,1,-0.25209415978124
1553245200,1,-0.866813234287616
1553245500,1,-0.829731103501069
1553245800,1,-0.792648972714522
1553246100,1,-0.755566841927977
1553246400,1,-0.755566841927977
1553246700,1,-0.71848471114143
1553247000,1,-0.681402580354883
1553247300,1,-0.681402580354883
1553247600,1,-0.681402580354883
1553247900,1,-0.644320449568336
1553248200,1,-0.607238318781789
